"sample_label","analysis","name","value","region","site","transect","tree_number","horizon"
"COMPASS_Aug22_250","PH","spConductance_mscm",0.01,"CB","GCW","transition","L4","B"
"COMPASS_Aug22_251","PH","pH",4.8,"CB","GCW","transition","L5","B"
"COMPASS_Aug22_251","PH","spConductance_mscm",0.02,"CB","GCW","transition","L5","B"
"COMPASS_Aug22_252","PH","pH",4.6,"CB","GCW","transition","L6","B"
"COMPASS_Aug22_252","PH","spConductance_mscm",0,"CB","GCW","transition","L6","B"
"COMPASS_Aug22_253","PH","pH",4.5,"CB","GCW","transition","711","B"
"COMPASS_Aug22_253","PH","spConductance_mscm",0.01,"CB","GCW","transition","711","B"
"COMPASS_Aug22_254","PH","pH",4.4,"CB","GCW","transition","713","B"
"COMPASS_Aug22_254","PH","spConductance_mscm",0.01,"CB","GCW","transition","713","B"
"COMPASS_Aug22_215","TCTNTS","TC_perc",2.938,"CB","GCW","upland","C12","A"
"COMPASS_Aug22_215","TCTNTS","TN_perc",0.195,"CB","GCW","upland","C12","A"
"COMPASS_Aug22_215","TCTNTS","TS_perc",0.022,"CB","GCW","upland","C12","A"
"COMPASS_Aug22_216","TCTNTS","TC_perc",4.318,"CB","GCW","upland","C11","A"
"COMPASS_Aug22_216","TCTNTS","TN_perc",0.225,"CB","GCW","upland","C11","A"
"COMPASS_Aug22_216","TCTNTS","TS_perc",0.031,"CB","GCW","upland","C11","A"
"COMPASS_Aug22_217","TCTNTS","TC_perc",4.683,"CB","GCW","upland","C10","A"
"COMPASS_Aug22_217","TCTNTS","TN_perc",0.28,"CB","GCW","upland","C10","A"
"COMPASS_Aug22_217","TCTNTS","TS_perc",0.022,"CB","GCW","upland","C10","A"
"COMPASS_Aug22_218","TCTNTS","TC_perc",3.128,"CB","GCW","upland","C07","A"
"COMPASS_Aug22_218","TCTNTS","TN_perc",0.125,"CB","GCW","upland","C07","A"
"COMPASS_Aug22_218","TCTNTS","TS_perc",0.016,"CB","GCW","upland","C07","A"
"COMPASS_Aug22_219","TCTNTS","TC_perc",5.448,"CB","GCW","upland","C19","A"
"COMPASS_Aug22_219","TCTNTS","TN_perc",0.232,"CB","GCW","upland","C19","A"
"COMPASS_Aug22_219","TCTNTS","TS_perc",0.029,"CB","GCW","upland","C19","A"
"COMPASS_Aug22_220","TCTNTS","TC_perc",3.016,"CB","GCW","upland","C09","A"
"COMPASS_Aug22_220","TCTNTS","TN_perc",0.137,"CB","GCW","upland","C09","A"
"COMPASS_Aug22_220","TCTNTS","TS_perc",0.019,"CB","GCW","upland","C09","A"
"COMPASS_Aug22_221","TCTNTS","TC_perc",3.476,"CB","GCW","upland","1383","A"
"COMPASS_Aug22_221","TCTNTS","TN_perc",0.229,"CB","GCW","upland","1383","A"
"COMPASS_Aug22_221","TCTNTS","TS_perc",0.022,"CB","GCW","upland","1383","A"
"COMPASS_Aug22_222","TCTNTS","TC_perc",6.772,"CB","GCW","upland","1379","A"
"COMPASS_Aug22_222","TCTNTS","TN_perc",0.387,"CB","GCW","upland","1379","A"
"COMPASS_Aug22_222","TCTNTS","TS_perc",0.038,"CB","GCW","upland","1379","A"
"COMPASS_Aug22_223","TCTNTS","TC_perc",6.886,"CB","GCW","transition","L1","A"
"COMPASS_Aug22_223","TCTNTS","TN_perc",0.314,"CB","GCW","transition","L1","A"
"COMPASS_Aug22_223","TCTNTS","TS_perc",0.048,"CB","GCW","transition","L1","A"
"COMPASS_Aug22_224","TCTNTS","TC_perc",8.443,"CB","GCW","transition","L2","A"
"COMPASS_Aug22_224","TCTNTS","TN_perc",0.404,"CB","GCW","transition","L2","A"
"COMPASS_Aug22_224","TCTNTS","TS_perc",0.035,"CB","GCW","transition","L2","A"
"COMPASS_Aug22_225","TCTNTS","TC_perc",11.471,"CB","GCW","transition","L3","A"
"COMPASS_Aug22_225","TCTNTS","TN_perc",0.582,"CB","GCW","transition","L3","A"
"COMPASS_Aug22_225","TCTNTS","TS_perc",0.059,"CB","GCW","transition","L3","A"
"COMPASS_Aug22_226","TCTNTS","TC_perc",10.086,"CB","GCW","transition","L4","A"
"COMPASS_Aug22_226","TCTNTS","TN_perc",0.57,"CB","GCW","transition","L4","A"
"COMPASS_Aug22_226","TCTNTS","TS_perc",0.084,"CB","GCW","transition","L4","A"
"COMPASS_Aug22_227","TCTNTS","TC_perc",6.178,"CB","GCW","transition","L5","A"
"COMPASS_Aug22_227","TCTNTS","TN_perc",0.369,"CB","GCW","transition","L5","A"
"COMPASS_Aug22_227","TCTNTS","TS_perc",0.113,"CB","GCW","transition","L5","A"
"COMPASS_Aug22_228","TCTNTS","TC_perc",6.194,"CB","GCW","transition","L6","A"
"COMPASS_Aug22_228","TCTNTS","TN_perc",0.344,"CB","GCW","transition","L6","A"
"COMPASS_Aug22_228","TCTNTS","TS_perc",0.037,"CB","GCW","transition","L6","A"
"COMPASS_Aug22_229","TCTNTS","TC_perc",5.779,"CB","GCW","transition","711","A"
"COMPASS_Aug22_229","TCTNTS","TN_perc",0.359,"CB","GCW","transition","711","A"
"COMPASS_Aug22_229","TCTNTS","TS_perc",0.039,"CB","GCW","transition","711","A"
"COMPASS_Aug22_230","TCTNTS","TC_perc",6.014,"CB","GCW","transition","713","A"
"COMPASS_Aug22_230","TCTNTS","TN_perc",0.343,"CB","GCW","transition","713","A"
"COMPASS_Aug22_230","TCTNTS","TS_perc",0.044,"CB","GCW","transition","713","A"
"COMPASS_Aug22_231","TCTNTS","TC_perc",31.188,"CB","GCW","wetland","W1","A"
"COMPASS_Aug22_231","TCTNTS","TN_perc",1.527,"CB","GCW","wetland","W1","A"
"COMPASS_Aug22_231","TCTNTS","TS_perc",1.459,"CB","GCW","wetland","W1","A"
"COMPASS_Aug22_233","TCTNTS","TC_perc",28.666,"CB","GCW","wetland","W3","A"
"COMPASS_Aug22_233","TCTNTS","TN_perc",1.616,"CB","GCW","wetland","W3","A"
"COMPASS_Aug22_233","TCTNTS","TS_perc",1.909,"CB","GCW","wetland","W3","A"
"COMPASS_Aug22_234","TCTNTS","TC_perc",34.079,"CB","GCW","wetland","W4","A"
"COMPASS_Aug22_234","TCTNTS","TN_perc",1.681,"CB","GCW","wetland","W4","A"
"COMPASS_Aug22_234","TCTNTS","TS_perc",1.836,"CB","GCW","wetland","W4","A"
"COMPASS_Aug22_235","TCTNTS","TC_perc",32.682,"CB","GCW","wetland","W5","A"
"COMPASS_Aug22_235","TCTNTS","TN_perc",1.57,"CB","GCW","wetland","W5","A"
"COMPASS_Aug22_235","TCTNTS","TS_perc",1.981,"CB","GCW","wetland","W5","A"
"COMPASS_Aug22_236","TCTNTS","TC_perc",30.871,"CB","GCW","wetland","W6","A"
"COMPASS_Aug22_236","TCTNTS","TN_perc",1.595,"CB","GCW","wetland","W6","A"
"COMPASS_Aug22_236","TCTNTS","TS_perc",2.105,"CB","GCW","wetland","W6","A"
"COMPASS_Aug22_237","TCTNTS","TC_perc",29.879,"CB","GCW","wetland","W7","A"
"COMPASS_Aug22_237","TCTNTS","TN_perc",1.655,"CB","GCW","wetland","W7","A"
"COMPASS_Aug22_237","TCTNTS","TS_perc",1.897,"CB","GCW","wetland","W7","A"
"COMPASS_Aug22_238","TCTNTS","TC_perc",27.964,"CB","GCW","wetland","W8","A"
"COMPASS_Aug22_238","TCTNTS","TN_perc",1.619,"CB","GCW","wetland","W8","A"
"COMPASS_Aug22_238","TCTNTS","TS_perc",1.7,"CB","GCW","wetland","W8","A"
"COMPASS_Aug22_239","TCTNTS","TC_perc",0.784,"CB","GCW","upland","C12","B"
"COMPASS_Aug22_239","TCTNTS","TN_perc",0.04,"CB","GCW","upland","C12","B"
"COMPASS_Aug22_239","TCTNTS","TS_perc",0.01,"CB","GCW","upland","C12","B"
"COMPASS_Aug22_240","TCTNTS","TC_perc",1.05,"CB","GCW","upland","C11","B"
"COMPASS_Aug22_240","TCTNTS","TN_perc",0.086,"CB","GCW","upland","C11","B"
"COMPASS_Aug22_240","TCTNTS","TS_perc",0.04,"CB","GCW","upland","C11","B"
"COMPASS_Aug22_241","TCTNTS","TC_perc",1.029,"CB","GCW","upland","C10","B"
"COMPASS_Aug22_241","TCTNTS","TN_perc",0.076,"CB","GCW","upland","C10","B"
"COMPASS_Aug22_241","TCTNTS","TS_perc",0.009,"CB","GCW","upland","C10","B"
"COMPASS_Aug22_242","TCTNTS","TC_perc",0.857,"CB","GCW","upland","C07","B"
"COMPASS_Aug22_242","TCTNTS","TN_perc",0.061,"CB","GCW","upland","C07","B"
"COMPASS_Aug22_242","TCTNTS","TS_perc",0.033,"CB","GCW","upland","C07","B"
"COMPASS_Aug22_243","TCTNTS","TC_perc",1.056,"CB","GCW","upland","C19","B"
"COMPASS_Aug22_243","TCTNTS","TN_perc",0.077,"CB","GCW","upland","C19","B"
"COMPASS_Aug22_243","TCTNTS","TS_perc",0.019,"CB","GCW","upland","C19","B"
"COMPASS_Aug22_244","TCTNTS","TC_perc",0.683,"CB","GCW","upland","C09","B"
"COMPASS_Aug22_244","TCTNTS","TN_perc",0.048,"CB","GCW","upland","C09","B"
"COMPASS_Aug22_244","TCTNTS","TS_perc",0.008,"CB","GCW","upland","C09","B"
"COMPASS_Aug22_245","TCTNTS","TC_perc",0.692,"CB","GCW","upland","1383","B"
"COMPASS_Aug22_245","TCTNTS","TN_perc",0.06,"CB","GCW","upland","1383","B"
"COMPASS_Aug22_245","TCTNTS","TS_perc",0.016,"CB","GCW","upland","1383","B"
"COMPASS_Aug22_246","TCTNTS","TC_perc",1.904,"CB","GCW","upland","1379","B"
"COMPASS_Aug22_246","TCTNTS","TN_perc",0.117,"CB","GCW","upland","1379","B"
"COMPASS_Aug22_246","TCTNTS","TS_perc",0.019,"CB","GCW","upland","1379","B"
"COMPASS_Aug22_247","TCTNTS","TC_perc",2.416,"CB","GCW","transition","L1","B"
"COMPASS_Aug22_247","TCTNTS","TN_perc",0.077,"CB","GCW","transition","L1","B"
"COMPASS_Aug22_247","TCTNTS","TS_perc",0.015,"CB","GCW","transition","L1","B"
"COMPASS_Aug22_248","TCTNTS","TC_perc",1.662,"CB","GCW","transition","L2","B"
"COMPASS_Aug22_248","TCTNTS","TN_perc",0.051,"CB","GCW","transition","L2","B"
"COMPASS_Aug22_248","TCTNTS","TS_perc",0.015,"CB","GCW","transition","L2","B"
"COMPASS_Aug22_249","TCTNTS","TC_perc",4.73,"CB","GCW","transition","L3","B"
"COMPASS_Aug22_249","TCTNTS","TN_perc",0.295,"CB","GCW","transition","L3","B"
"COMPASS_Aug22_249","TCTNTS","TS_perc",0.036,"CB","GCW","transition","L3","B"
"COMPASS_Aug22_250","TCTNTS","TC_perc",2.085,"CB","GCW","transition","L4","B"
"COMPASS_Aug22_250","TCTNTS","TN_perc",0.134,"CB","GCW","transition","L4","B"
"COMPASS_Aug22_250","TCTNTS","TS_perc",0.024,"CB","GCW","transition","L4","B"
"COMPASS_Aug22_251","TCTNTS","TC_perc",2.129,"CB","GCW","transition","L5","B"
"COMPASS_Aug22_251","TCTNTS","TN_perc",0.158,"CB","GCW","transition","L5","B"
"COMPASS_Aug22_251","TCTNTS","TS_perc",0.03,"CB","GCW","transition","L5","B"
"COMPASS_Aug22_252","TCTNTS","TC_perc",1.628,"CB","GCW","transition","L6","B"
"COMPASS_Aug22_252","TCTNTS","TN_perc",0.11,"CB","GCW","transition","L6","B"
"COMPASS_Aug22_252","TCTNTS","TS_perc",0.012,"CB","GCW","transition","L6","B"
"COMPASS_Aug22_253","TCTNTS","TC_perc",2.402,"CB","GCW","transition","711","B"
"COMPASS_Aug22_253","TCTNTS","TN_perc",0.178,"CB","GCW","transition","711","B"
"COMPASS_Aug22_253","TCTNTS","TS_perc",0.025,"CB","GCW","transition","711","B"
"COMPASS_Aug22_254","TCTNTS","TC_perc",1.874,"CB","GCW","transition","713","B"
"COMPASS_Aug22_254","TCTNTS","TN_perc",0.124,"CB","GCW","transition","713","B"
"COMPASS_Aug22_254","TCTNTS","TS_perc",0.012,"CB","GCW","transition","713","B"
"COMPASS_Dec2021_001","TCTNTS","TC_perc",7.84,"WLE","PTR","upland","1","A"
"COMPASS_Dec2021_001","TCTNTS","TN_perc",0.537,"WLE","PTR","upland","1","A"
"COMPASS_Dec2021_001","TCTNTS","TS_perc",0.055,"WLE","PTR","upland","1","A"
"COMPASS_Dec2021_002","TCTNTS","TC_perc",7.49,"WLE","PTR","upland","2","A"
"COMPASS_Dec2021_002","TCTNTS","TN_perc",0.559,"WLE","PTR","upland","2","A"
"COMPASS_Dec2021_002","TCTNTS","TS_perc",0.059,"WLE","PTR","upland","2","A"
"COMPASS_Dec2021_003","TCTNTS","TC_perc",7.649,"WLE","PTR","upland","3","A"
"COMPASS_Dec2021_003","TCTNTS","TN_perc",0.598,"WLE","PTR","upland","3","A"
"COMPASS_Dec2021_003","TCTNTS","TS_perc",0.059,"WLE","PTR","upland","3","A"
"COMPASS_Dec2021_004","TCTNTS","TC_perc",6.067,"WLE","PTR","upland","4","A"
"COMPASS_Dec2021_004","TCTNTS","TN_perc",0.487,"WLE","PTR","upland","4","A"
"COMPASS_Dec2021_004","TCTNTS","TS_perc",0.045,"WLE","PTR","upland","4","A"
"COMPASS_Dec2021_005","TCTNTS","TC_perc",6.576,"WLE","PTR","upland","5","A"
"COMPASS_Dec2021_005","TCTNTS","TN_perc",0.549,"WLE","PTR","upland","5","A"
"COMPASS_Dec2021_005","TCTNTS","TS_perc",0.052,"WLE","PTR","upland","5","A"
"COMPASS_Dec2021_006","TCTNTS","TC_perc",7.335,"WLE","PTR","upland","6","A"
"COMPASS_Dec2021_006","TCTNTS","TN_perc",0.588,"WLE","PTR","upland","6","A"
"COMPASS_Dec2021_006","TCTNTS","TS_perc",0.055,"WLE","PTR","upland","6","A"
"COMPASS_Dec2021_007","TCTNTS","TC_perc",8.439,"WLE","PTR","upland","7","A"
"COMPASS_Dec2021_007","TCTNTS","TN_perc",0.651,"WLE","PTR","upland","7","A"
"COMPASS_Dec2021_007","TCTNTS","TS_perc",0.069,"WLE","PTR","upland","7","A"
"COMPASS_Dec2021_008","TCTNTS","TC_perc",7.659,"WLE","PTR","upland","8","A"
"COMPASS_Dec2021_008","TCTNTS","TN_perc",0.64,"WLE","PTR","upland","8","A"
"COMPASS_Dec2021_008","TCTNTS","TS_perc",0.064,"WLE","PTR","upland","8","A"
"COMPASS_Dec2021_009","TCTNTS","TC_perc",6.338,"WLE","PTR","upland","9","A"
"COMPASS_Dec2021_009","TCTNTS","TN_perc",0.516,"WLE","PTR","upland","9","A"
"COMPASS_Dec2021_009","TCTNTS","TS_perc",0.052,"WLE","PTR","upland","9","A"
"COMPASS_Dec2021_010","TCTNTS","TC_perc",10.452,"WLE","PTR","transition","11","A"
"COMPASS_Dec2021_010","TCTNTS","TN_perc",0.806,"WLE","PTR","transition","11","A"
"COMPASS_Dec2021_010","TCTNTS","TS_perc",0.096,"WLE","PTR","transition","11","A"
"COMPASS_Dec2021_011","TCTNTS","TC_perc",9.205,"WLE","PTR","transition","12","A"
"COMPASS_Dec2021_011","TCTNTS","TN_perc",0.75,"WLE","PTR","transition","12","A"
"COMPASS_Dec2021_011","TCTNTS","TS_perc",0.093,"WLE","PTR","transition","12","A"
"COMPASS_Dec2021_012","TCTNTS","TC_perc",8.053,"WLE","PTR","transition","13","A"
"COMPASS_Dec2021_012","TCTNTS","TN_perc",0.643,"WLE","PTR","transition","13","A"
"COMPASS_Dec2021_012","TCTNTS","TS_perc",0.072,"WLE","PTR","transition","13","A"
"COMPASS_Dec2021_013","TCTNTS","TC_perc",8.562,"WLE","PTR","transition","14","A"
"COMPASS_Dec2021_013","TCTNTS","TN_perc",0.711,"WLE","PTR","transition","14","A"
"COMPASS_Dec2021_013","TCTNTS","TS_perc",0.08,"WLE","PTR","transition","14","A"
"COMPASS_Dec2021_014","TCTNTS","TC_perc",6.075,"WLE","PTR","transition","16","A"
"COMPASS_Dec2021_014","TCTNTS","TN_perc",0.533,"WLE","PTR","transition","16","A"
"COMPASS_Dec2021_014","TCTNTS","TS_perc",0.051,"WLE","PTR","transition","16","A"
"COMPASS_Dec2021_015","TCTNTS","TC_perc",6.509,"WLE","PTR","transition","17","A"
"COMPASS_Dec2021_015","TCTNTS","TN_perc",0.498,"WLE","PTR","transition","17","A"
"COMPASS_Dec2021_015","TCTNTS","TS_perc",0.056,"WLE","PTR","transition","17","A"
"COMPASS_Dec2021_016","TCTNTS","TC_perc",24.566,"WLE","PTR","transition","19","A"
"COMPASS_Dec2021_016","TCTNTS","TN_perc",1.956,"WLE","PTR","transition","19","A"
"COMPASS_Dec2021_016","TCTNTS","TS_perc",0.216,"WLE","PTR","transition","19","A"
"COMPASS_Dec2021_017","TCTNTS","TC_perc",9.309,"WLE","PTR","transition","20","A"
"COMPASS_Dec2021_017","TCTNTS","TN_perc",0.707,"WLE","PTR","transition","20","A"
"COMPASS_Dec2021_017","TCTNTS","TS_perc",0.093,"WLE","PTR","transition","20","A"
"COMPASS_Dec2021_018","TCTNTS","TC_perc",8.029,"WLE","PTR","transition","21","A"
"COMPASS_Dec2021_018","TCTNTS","TN_perc",0.676,"WLE","PTR","transition","21","A"
"COMPASS_Dec2021_018","TCTNTS","TS_perc",0.081,"WLE","PTR","transition","21","A"
"COMPASS_Dec2021_019","TCTNTS","TC_perc",7.222,"WLE","PTR","wetland","L1","A"
"COMPASS_Dec2021_019","TCTNTS","TN_perc",0.689,"WLE","PTR","wetland","L1","A"
"COMPASS_Dec2021_019","TCTNTS","TS_perc",0.118,"WLE","PTR","wetland","L1","A"
"COMPASS_Dec2021_020","TCTNTS","TC_perc",6.842,"WLE","PTR","wetland","L2","A"
"COMPASS_Dec2021_020","TCTNTS","TN_perc",0.656,"WLE","PTR","wetland","L2","A"
"COMPASS_Dec2021_021","TCTNTS","TC_perc",8.335,"WLE","PTR","wetland","L3","A"
"COMPASS_Dec2021_021","TCTNTS","TN_perc",0.734,"WLE","PTR","wetland","L3","A"
"COMPASS_Dec2021_021","TCTNTS","TS_perc",0.11,"WLE","PTR","wetland","L3","A"
"COMPASS_Dec2021_022","TCTNTS","TC_perc",9.217,"WLE","PTR","wetland","L4","A"
"COMPASS_Dec2021_022","TCTNTS","TN_perc",0.789,"WLE","PTR","wetland","L4","A"
"COMPASS_Dec2021_023","TCTNTS","TC_perc",8.742,"WLE","PTR","wetland","L5","A"
"COMPASS_Dec2021_023","TCTNTS","TN_perc",0.716,"WLE","PTR","wetland","L5","A"
"COMPASS_Dec2021_023","TCTNTS","TS_perc",0.14,"WLE","PTR","wetland","L5","A"
"COMPASS_Dec2021_024","TCTNTS","TC_perc",8.62,"WLE","PTR","wetland","L6","A"
"COMPASS_Dec2021_024","TCTNTS","TN_perc",0.768,"WLE","PTR","wetland","L6","A"
"COMPASS_Dec2021_025","TCTNTS","TC_perc",8.297,"WLE","PTR","wetland","L7","A"
"COMPASS_Dec2021_025","TCTNTS","TN_perc",0.725,"WLE","PTR","wetland","L7","A"
"COMPASS_Dec2021_026","TCTNTS","TC_perc",7.291,"WLE","PTR","wetland","L8","A"
"COMPASS_Dec2021_026","TCTNTS","TN_perc",0.694,"WLE","PTR","wetland","L8","A"
"COMPASS_Dec2021_026","TCTNTS","TS_perc",0.126,"WLE","PTR","wetland","L8","A"
"COMPASS_Dec2021_027","TCTNTS","TC_perc",7.411,"WLE","PTR","wetland","L9","A"
"COMPASS_Dec2021_027","TCTNTS","TN_perc",0.707,"WLE","PTR","wetland","L9","A"
"COMPASS_Dec2021_028","TCTNTS","TC_perc",8.942,"WLE","PTR","wetland","C1","A"
"COMPASS_Dec2021_028","TCTNTS","TN_perc",0.659,"WLE","PTR","wetland","C1","A"
"COMPASS_Dec2021_028","TCTNTS","TS_perc",0.182,"WLE","PTR","wetland","C1","A"
"COMPASS_Dec2021_029","TCTNTS","TC_perc",7.759,"WLE","PTR","wetland","C2","A"
"COMPASS_Dec2021_029","TCTNTS","TN_perc",0.643,"WLE","PTR","wetland","C2","A"
"COMPASS_Dec2021_029","TCTNTS","TS_perc",0.194,"WLE","PTR","wetland","C2","A"
"COMPASS_Dec2021_030","TCTNTS","TC_perc",7.793,"WLE","PTR","wetland","C3","A"
"COMPASS_Dec2021_030","TCTNTS","TN_perc",0.671,"WLE","PTR","wetland","C3","A"
"COMPASS_Dec2021_030","TCTNTS","TS_perc",0.143,"WLE","PTR","wetland","C3","A"
"COMPASS_Dec2021_031","TCTNTS","TC_perc",6.436,"WLE","PTR","wetland","Ph1","A"
"COMPASS_Dec2021_031","TCTNTS","TN_perc",0.562,"WLE","PTR","wetland","Ph1","A"
"COMPASS_Dec2021_031","TCTNTS","TS_perc",0.098,"WLE","PTR","wetland","Ph1","A"
"COMPASS_Dec2021_032","TCTNTS","TC_perc",6.571,"WLE","PTR","wetland","Ph2","A"
"COMPASS_Dec2021_032","TCTNTS","TN_perc",0.612,"WLE","PTR","wetland","Ph2","A"
"COMPASS_Dec2021_032","TCTNTS","TS_perc",0.096,"WLE","PTR","wetland","Ph2","A"
"COMPASS_Dec2021_033","TCTNTS","TC_perc",6.175,"WLE","PTR","wetland","Ph3","A"
"COMPASS_Dec2021_033","TCTNTS","TN_perc",0.528,"WLE","PTR","wetland","Ph3","A"
"COMPASS_Dec2021_033","TCTNTS","TS_perc",0.093,"WLE","PTR","wetland","Ph3","A"
"COMPASS_Dec2021_034","TCTNTS","TC_perc",5.674,"WLE","CRC","upland","201","A"
"COMPASS_Dec2021_034","TCTNTS","TN_perc",0.416,"WLE","CRC","upland","201","A"
"COMPASS_Dec2021_034","TCTNTS","TS_perc",0.047,"WLE","CRC","upland","201","A"
"COMPASS_Dec2021_035","TCTNTS","TC_perc",8.842,"WLE","CRC","upland","202","A"
"COMPASS_Dec2021_035","TCTNTS","TN_perc",0.564,"WLE","CRC","upland","202","A"
"COMPASS_Dec2021_035","TCTNTS","TS_perc",0.057,"WLE","CRC","upland","202","A"
"COMPASS_Dec2021_036","TCTNTS","TC_perc",6.266,"WLE","CRC","upland","203","A"
"COMPASS_Dec2021_036","TCTNTS","TN_perc",0.461,"WLE","CRC","upland","203","A"
"COMPASS_Dec2021_036","TCTNTS","TS_perc",0.049,"WLE","CRC","upland","203","A"
"COMPASS_Dec2021_037","TCTNTS","TC_perc",6.922,"WLE","CRC","upland","204","A"
"COMPASS_Dec2021_037","TCTNTS","TN_perc",0.501,"WLE","CRC","upland","204","A"
"COMPASS_Dec2021_037","TCTNTS","TS_perc",0.051,"WLE","CRC","upland","204","A"
"COMPASS_Dec2021_038","TCTNTS","TC_perc",6.72,"WLE","CRC","upland","205","A"
"COMPASS_Dec2021_038","TCTNTS","TN_perc",0.503,"WLE","CRC","upland","205","A"
"COMPASS_Dec2021_038","TCTNTS","TS_perc",0.051,"WLE","CRC","upland","205","A"
"COMPASS_Dec2021_039","TCTNTS","TC_perc",9.493,"WLE","CRC","upland","206","A"
"COMPASS_Dec2021_039","TCTNTS","TN_perc",0.674,"WLE","CRC","upland","206","A"
"COMPASS_Dec2021_039","TCTNTS","TS_perc",0.069,"WLE","CRC","upland","206","A"
"COMPASS_Dec2021_040","TCTNTS","TC_perc",7.132,"WLE","CRC","upland","207","A"
"COMPASS_Dec2021_040","TCTNTS","TN_perc",0.6,"WLE","CRC","upland","207","A"
"COMPASS_Dec2021_040","TCTNTS","TS_perc",0.059,"WLE","CRC","upland","207","A"
"COMPASS_Dec2021_041","TCTNTS","TC_perc",6.065,"WLE","CRC","upland","208","A"
"COMPASS_Dec2021_041","TCTNTS","TN_perc",0.46,"WLE","CRC","upland","208","A"
"COMPASS_Dec2021_041","TCTNTS","TS_perc",0.054,"WLE","CRC","upland","208","A"
"COMPASS_Dec2021_042","TCTNTS","TC_perc",7.177,"WLE","CRC","upland","209","A"
"COMPASS_Dec2021_042","TCTNTS","TN_perc",0.531,"WLE","CRC","upland","209","A"
"COMPASS_Dec2021_042","TCTNTS","TS_perc",0.053,"WLE","CRC","upland","209","A"
"COMPASS_Dec2021_043","TCTNTS","TC_perc",9.777,"WLE","CRC","transition","211","A"
"COMPASS_Dec2021_043","TCTNTS","TN_perc",0.711,"WLE","CRC","transition","211","A"
"COMPASS_Dec2021_043","TCTNTS","TS_perc",0.106,"WLE","CRC","transition","211","A"
"COMPASS_Dec2021_044","TCTNTS","TC_perc",15.673,"WLE","CRC","transition","212","A"
"COMPASS_Dec2021_044","TCTNTS","TN_perc",1.001,"WLE","CRC","transition","212","A"
"COMPASS_Dec2021_044","TCTNTS","TS_perc",0.139,"WLE","CRC","transition","212","A"
"COMPASS_Dec2021_045","TCTNTS","TC_perc",17.352,"WLE","CRC","transition","213","A"
"COMPASS_Dec2021_045","TCTNTS","TN_perc",1.128,"WLE","CRC","transition","213","A"
"COMPASS_Dec2021_045","TCTNTS","TS_perc",0.203,"WLE","CRC","transition","213","A"
"COMPASS_Dec2021_046","TCTNTS","TC_perc",10.059,"WLE","CRC","transition","214","A"
"COMPASS_Dec2021_046","TCTNTS","TN_perc",0.739,"WLE","CRC","transition","214","A"
"COMPASS_Dec2021_046","TCTNTS","TS_perc",0.17,"WLE","CRC","transition","214","A"
"COMPASS_Dec2021_047","TCTNTS","TC_perc",10.683,"WLE","CRC","transition","215","A"
"COMPASS_Dec2021_047","TCTNTS","TN_perc",0.762,"WLE","CRC","transition","215","A"
"COMPASS_Dec2021_047","TCTNTS","TS_perc",0.136,"WLE","CRC","transition","215","A"
"COMPASS_Dec2021_048","TCTNTS","TC_perc",10.232,"WLE","CRC","transition","216","A"
"COMPASS_Dec2021_048","TCTNTS","TN_perc",0.724,"WLE","CRC","transition","216","A"
"COMPASS_Dec2021_048","TCTNTS","TS_perc",0.148,"WLE","CRC","transition","216","A"
"COMPASS_Dec2021_049","TCTNTS","TC_perc",13.248,"WLE","CRC","transition","217","A"
"COMPASS_Dec2021_049","TCTNTS","TN_perc",0.894,"WLE","CRC","transition","217","A"
"COMPASS_Dec2021_049","TCTNTS","TS_perc",0.149,"WLE","CRC","transition","217","A"
"COMPASS_Dec2021_050","TCTNTS","TC_perc",12.143,"WLE","CRC","transition","218","A"
"COMPASS_Dec2021_050","TCTNTS","TN_perc",0.861,"WLE","CRC","transition","218","A"
"COMPASS_Dec2021_050","TCTNTS","TS_perc",0.153,"WLE","CRC","transition","218","A"
"COMPASS_Dec2021_051","TCTNTS","TC_perc",8.972,"WLE","CRC","transition","219","A"
"COMPASS_Dec2021_051","TCTNTS","TN_perc",0.683,"WLE","CRC","transition","219","A"
"COMPASS_Dec2021_051","TCTNTS","TS_perc",0.106,"WLE","CRC","transition","219","A"
"COMPASS_Dec2021_052","TCTNTS","TC_perc",8.712,"WLE","CRC","wetland","W1","A"
"COMPASS_Dec2021_052","TCTNTS","TN_perc",0.92,"WLE","CRC","wetland","W1","A"
"COMPASS_Dec2021_052","TCTNTS","TS_perc",0.316,"WLE","CRC","wetland","W1","A"
"COMPASS_Dec2021_053","TCTNTS","TC_perc",7.869,"WLE","CRC","wetland","W2","A"
"COMPASS_Dec2021_053","TCTNTS","TN_perc",0.886,"WLE","CRC","wetland","W2","A"
"COMPASS_Dec2021_054","TCTNTS","TC_perc",8.254,"WLE","CRC","wetland","W3","A"
"COMPASS_Dec2021_054","TCTNTS","TN_perc",0.812,"WLE","CRC","wetland","W3","A"
"COMPASS_Dec2021_054","TCTNTS","TS_perc",0.285,"WLE","CRC","wetland","W3","A"
"COMPASS_Dec2021_055","TCTNTS","TC_perc",8.34,"WLE","CRC","wetland","W4","A"
"COMPASS_Dec2021_055","TCTNTS","TN_perc",0.698,"WLE","CRC","wetland","W4","A"
"COMPASS_Dec2021_055","TCTNTS","TS_perc",0.236,"WLE","CRC","wetland","W4","A"
